model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,metric_name,metric_value
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,engine_decode_time_sum,7.962962413000004
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,engine_jump_forward_time_sum,8.323000000000008e-05
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,prompt_tokens_sum,117
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,completion_tokens_sum,384
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,prefill_tokens_sum,41
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,decode_tokens_sum,381
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,jump_forward_tokens_sum,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,prefill_tokens_per_s,187.7424673932889
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,decode_tokens_per_s,47.84651493243207
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_prompt_tokens,39
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_completion_tokens,128
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_prefill_tokens,1
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_decode_tokens,127
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_jump_forward_tokens,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_prefill_tokens_per_s,45.36874902570611
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_decode_tokens_per_s,47.32796332473092
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_end_to_end_latency_s,2.70544463
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_ttft_s,0.022041604000000003
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,last_finished_request_inter_token_latency_s,0.021136286171875
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,decode_time_by_batch_size_mean{batch_size=1},0.020856414731578957
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,32,3,128,decode_time_by_batch_size_count{batch_size=1},380
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,engine_prefill_time_sum,0.220796667
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,engine_decode_time_sum,7.955853855000002
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,engine_jump_forward_time_sum,8.360399999999991e-05
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,prompt_tokens_sum,117
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,completion_tokens_sum,384
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,prefill_tokens_sum,41
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,decode_tokens_sum,381
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,jump_forward_tokens_sum,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,prefill_tokens_per_s,185.69120882608252
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,decode_tokens_per_s,47.889265809043685
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_prompt_tokens,39
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_completion_tokens,128
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_prefill_tokens,1
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_decode_tokens,127
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_jump_forward_tokens,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_prefill_tokens_per_s,46.323652986921346
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_decode_tokens_per_s,47.96399660772179
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_end_to_end_latency_s,2.669406629
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_ttft_s,0.021587244000000002
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,last_finished_request_inter_token_latency_s,0.0208547392890625
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,decode_time_by_batch_size_mean{batch_size=1},0.020822727715789482
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,64,3,128,decode_time_by_batch_size_count{batch_size=1},380
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,engine_prefill_time_sum,0.21976864000000002
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,engine_decode_time_sum,7.904377081000001
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,engine_jump_forward_time_sum,8.017899999999998e-05
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,prompt_tokens_sum,117
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,completion_tokens_sum,384
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,prefill_tokens_sum,41
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,decode_tokens_sum,381
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,jump_forward_tokens_sum,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,prefill_tokens_per_s,186.5598294642948
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,decode_tokens_per_s,48.20114173396682
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_prompt_tokens,39
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_completion_tokens,128
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_prefill_tokens,1
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_decode_tokens,127
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_jump_forward_tokens,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_prefill_tokens_per_s,45.78730259491295
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_decode_tokens_per_s,47.85757492248904
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_end_to_end_latency_s,2.675547501
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_ttft_s,0.021840116
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,last_finished_request_inter_token_latency_s,0.0209027148515625
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,decode_time_by_batch_size_mean{batch_size=1},0.020739885071052636
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,128,3,128,decode_time_by_batch_size_count{batch_size=1},380
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,engine_prefill_time_sum,0.21295211
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,engine_decode_time_sum,7.895406274
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,engine_jump_forward_time_sum,8.2008e-05
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,prompt_tokens_sum,117
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,completion_tokens_sum,384
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,prefill_tokens_sum,41
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,decode_tokens_sum,381
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,jump_forward_tokens_sum,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,prefill_tokens_per_s,192.53155087310475
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,decode_tokens_per_s,48.25590815442311
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_prompt_tokens,39
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_completion_tokens,128
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_prefill_tokens,1
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_decode_tokens,127
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_jump_forward_tokens,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_prefill_tokens_per_s,45.352226708162135
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_decode_tokens_per_s,47.88986222214093
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_end_to_end_latency_s,2.6739678920000003
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_ttft_s,0.022049634000000002
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,last_finished_request_inter_token_latency_s,0.020890374156250002
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,decode_time_by_batch_size_mean{batch_size=1},0.020710597586842103
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,2048,256,3,128,decode_time_by_batch_size_count{batch_size=1},380
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,engine_prefill_time_sum,0.344738405
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,engine_decode_time_sum,7.942966549000001
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,engine_jump_forward_time_sum,8.6793e-05
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,prompt_tokens_sum,117
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,completion_tokens_sum,384
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,prefill_tokens_sum,41
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,decode_tokens_sum,381
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,jump_forward_tokens_sum,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,prefill_tokens_per_s,118.93075852688939
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,decode_tokens_per_s,47.966965194882626
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_prompt_tokens,39
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_completion_tokens,128
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_prefill_tokens,1
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_decode_tokens,127
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_jump_forward_tokens,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_prefill_tokens_per_s,45.59875358542999
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_decode_tokens_per_s,47.21619040759935
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_end_to_end_latency_s,2.7116857580000002
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_ttft_s,0.021930424
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,last_finished_request_inter_token_latency_s,0.021185044984375002
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,decode_time_by_batch_size_mean{batch_size=1},0.02084147518157895
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,0,3,128,decode_time_by_batch_size_count{batch_size=1},380
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,engine_prefill_time_sum,0.34453879500000006
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,engine_decode_time_sum,7.893471363999991
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,engine_jump_forward_time_sum,8.445800000000002e-05
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,prompt_tokens_sum,117
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,completion_tokens_sum,384
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,prefill_tokens_sum,41
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,decode_tokens_sum,381
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,jump_forward_tokens_sum,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,prefill_tokens_per_s,118.99966156206007
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,decode_tokens_per_s,48.26773702348994
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_prompt_tokens,39
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_completion_tokens,128
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_prefill_tokens,1
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_decode_tokens,127
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_jump_forward_tokens,0
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_prefill_tokens_per_s,45.70989547472492
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_decode_tokens_per_s,48.050789075661875
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_end_to_end_latency_s,2.6649138220000004
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_ttft_s,0.021877101000000003
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,last_finished_request_inter_token_latency_s,0.020819639234375003
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,decode_time_by_batch_size_mean{batch_size=1},0.020710963960526293
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,decode_time_by_batch_size_count{batch_size=1},380
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,64,3,128,engine_prefill_time_sum,0.25376748400000004
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,64,3,128,engine_decode_time_sum,7.887031142000003
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,64,3,128,engine_jump_forward_time_sum,8.097000000000002e-05
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,64,3,128,prompt_tokens_sum,117
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,1,4096,64,3,128,completion_tokens_sum,384
